0, 1.8778522226102443
1, 0.2588692288653059
2, 0.23313272502572135
3, 0.22095663714494398
4, 0.2112415250454813
5, 0.2044644571989586
6, 0.1988249696572438
7, 0.19531213456822738
8, 0.19127901984973222
9, 0.18865479447156874
10, 0.18652457573905448
11, 0.18395984408200997
12, 0.18247782346371308
13, 0.1797404939860527
14, 0.17826289786308294
15, 0.17660444891681112
16, 0.17520567226516115
17, 0.1735070805261744
18, 0.17275635960419286
19, 0.17131545666601689
20, 0.1700540524780688
21, 0.16932091832840493
22, 0.16836161646746944
23, 0.16725271509353193
24, 0.16658580235483858
25, 0.16589276684858878
26, 0.1650086594745868
27, 0.1643305767564879
28, 0.16383929111031945
29, 0.162749114473473
30, 0.16332866841852803
31, 0.1619251277049965
32, 0.16140849504613494
33, 0.16069034503760848
34, 0.1603064938717275
35, 0.1598689229826994
36, 0.1594830769472518
37, 0.15897008057686643
38, 0.15829204268320737
39, 0.15847617940693634
40, 0.1571590076932073
41, 0.15729198151480148
42, 0.15627233929327888
43, 0.15778273306950216
44, 0.1560678287248817
45, 0.15554750320456354
46, 0.15529891596294412
47, 0.15513072683828752
48, 0.15462042115548832
49, 0.15419401501824637
50, 0.15429951521135823
51, 0.1536356577129032
52, 0.15358129977304794
53, 0.15312939649214416
54, 0.15305424917780408
55, 0.15276173756025768
56, 0.1519876626331992
57, 0.15280421364592167
58, 0.1523254721402696
59, 0.1520281841511961
60, 0.1508549904575326
61, 0.15172112866415022
62, 0.15329860707269624
63, 0.15081607441312242
64, 0.15055736797470418
65, 0.15068467381467232
66, 0.15047327275549252
67, 0.15028193239783075
68, 0.15019831280750168
69, 0.14956916273637494
70, 0.1499355832669777
71, 0.1498096852073579
72, 0.14957836905321634
73, 0.14949842612013825
74, 0.14872516085184384
75, 0.15126720115246026
76, 0.15046057375081592
77, 0.15044869724997215
78, 0.14863428000303627
79, 0.14920654743820186
80, 0.14893705627847384
81, 0.14834365851557396
82, 0.14832976889824442
83, 0.1484836339047683
84, 0.14964990241483955
85, 0.14814559163368654
86, 0.14797181984411126
87, 0.1474090359662473
88, 0.14783838386795883
89, 0.14772380792001558
90, 0.15108711071895167
91, 0.1468827169408275
92, 0.14703527338767555
93, 0.1480487041432787
94, 0.1465196684005087
95, 0.14743660246917561
